lat,lon,OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,Side,User_fld,Addr_type,IN_Street,IN_City,IN_ZIP,IN_State,USER_Date,USER_Address,USER_City,USER_State,USER_Fatal,USER_Year
-86.21780699,41.6563802,582,Address_CoSB,M,84.44,A,"1900 LINCOLN WAY E, SOUTH BEND, IN, 46613",,104770,PointAddress,1900 Lincoln Way W,South Bend,46628,IN,2020/12/18 05:00:00+00,1900 Lincoln Way W,South Bend,IN,No,2020
-86.22572212,41.68246989,583,,M,100,PP,"x=-86.225722, y=41.682470",,0,StreetAddress,500 N Twyckenham Dr,South Bend,46617,IN,2020/12/19 05:00:00+00,500 N Twyckenham Dr,South Bend,IN,No,2020
-86.25883093,41.65772928,584,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.25883093,41.65772928,585,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.25883093,41.65772928,586,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.27889163,41.68682799,587,Centerline_CoS,M,90.87,A,2000 Lincoln Way,L,0,StreetAddress,2000 Lincoln Way W,South Bend,46628,IN,2020/12/29 05:00:00+00,2000 Lincoln Way W,South Bend,IN,Yes,2020
-86.29717569,41.67193896,588,Centerline_CoS,M,100,A,400 S Falcon St,L,0,StreetAddress,400 S Falcon St,South Bend,46619,IN,2020/12/30 05:00:00+00,400 S Falcon St,South Bend,IN,No,2020
-86.26745368,41.66855039,589,Centerline_CoS,M,97.43,A,"W Ford St & S Arnold St,",,,StreetInt, Ford St & S Arnold St,South Bend,46619,IN,2020/12/31 05:00:00+00, Ford St & S Arnold St,South Bend,IN,No,2020
-86.26745368,41.66855039,590,Centerline_CoS,M,97.43,A,"W Ford St & S Arnold St,",,,StreetInt, Ford St & S Arnold St,South Bend,46619,IN,2020/12/31 05:00:00+00, Ford St & S Arnold St,South Bend,IN,No,2020
-86.22425589,41.69094138,591,Centerline_CoS,M,90.87,A,1200 N White Oak Dr,R,0,StreetAddress,1200  White Oak Dr,South Bend,46617,IN,2021/01/01 05:00:00+00,1200  White Oak Dr,South Bend,IN,No,2021
-86.25662907,41.68164321,592,Centerline_CoS,M,100,A,500 W Marion St,L,0,StreetAddress,500 W Marion St,South Bend,46616,IN,2021/01/02 05:00:00+00,500 W Marion St,South Bend,IN,Yes,2021
-86.26779939,41.68350556,593,Centerline_SJC,M,100,M,"1200 LINCOLN WAY W, SOUTH BEND, 46628",L,0,StreetAddress,1200 Lincoln Way W,South Bend,46628,IN,2021/01/08 05:00:00+00,1200 Lincoln Way W,South Bend,IN,No,2021
-86.28260966,41.69376881,594,Centerline_CoS,M,100,A,2300 W Elwood Ave,L,0,StreetAddress,2300 W Elwood Ave,South Bend,46628,IN,2021/01/21 05:00:00+00,2300 W Elwood Ave,South Bend,IN,No,2021
-86.25041782,41.68319212,595,Centerline_CoS,M,100,A,600 N Michigan St,R,0,StreetAddress,600 N Michigan St,South Bend,46601,IN,2021/01/23 05:00:00+00,600 N Michigan St,South Bend,IN,No,2021
-86.27059663,41.67020961,596,Address_CoSB,M,91.83,A,"500 S WALNUT ST, IN, 46619",,120868,PointAddress,500 S Walnut St,South Bend,46619,IN,2021/02/06 05:00:00+00,500 S Walnut St,South Bend,IN,Yes,2021
-86.27106743,41.68692998,597,Centerline_CoS,M,100,A,900 N Lawndale Ave,R,0,StreetAddress,900 N Lawndale Ave,South Bend,46628,IN,2021/02/14 05:00:00+00,900 N Lawndale Ave,South Bend,IN,No,2021
-86.27766544,41.69084491,598,Centerline_CoS,M,89.04,A,1200 N Brookfield St,R,0,StreetAddress,1200 N Brookfield,South Bend,46628,IN,2021/02/20 05:00:00+00,1200 N Brookfield,South Bend,IN,Yes,2021
-86.26160311,41.69902088,599,Centerline_CoS,M,94.86,A,"W Roosevelt St & N Cushing St,",,,StreetInt,Roosevelt St & Cushing St,South Bend,46616,IN,2021/02/21 05:00:00+00,Roosevelt St & Cushing St,South Bend,IN,No,2021
-86.30337041,41.67184396,600,Centerline_CoS,M,100,A,4000 W Western Ave,L,0,StreetAddress,4000 W Western Ave,South Bend,46619,IN,2021/02/21 05:00:00+00,4000 W Western Ave,South Bend,IN,No,2021
-86.23090009,41.66582146,601,Centerline_CoS,M,100,A,1300 E Mishawaka Ave,R,0,StreetAddress,1300 E Mishawaka Ave,South Bend,46544,IN,2021/02/26 05:00:00+00,1300 E Mishawaka Ave,South Bend,IN,No,2021
-86.26982854,41.68782863,602,Centerline_CoS,M,90.87,A,1000 N Diamond Ave,R,0,StreetAddress,1000  Diamond Ave,South Bend,46628,IN,2021/02/28 05:00:00+00,1000  Diamond Ave,South Bend,IN,No,2021
-86.27515398,41.68928097,603,Centerline_CoS,M,100,A,1100 N Adams St,R,0,StreetAddress,1100 N Adams St,South Bend,46628,IN,2021/02/28 05:00:00+00,1100 N Adams St,South Bend,IN,No,2021
-86.27315455,41.67685669,604,Centerline_CoS,M,90.87,A,1500 W Liston St,L,0,StreetAddress,1500 Liston St,South Bend,46628,IN,2021/03/01 05:00:00+00,1500 Liston St,South Bend,IN,Yes,2021
-86.29461,41.66464835,605,Centerline_SJC,M,100,M,"3200 W SAMPLE ST, SOUTH BEND, 46619",L,0,StreetAddress,3200 W Sample St,South Bend,46619,IN,2020/11/25 05:00:00+00,3200 W Sample St,South Bend,IN,No,2020
-86.28474686,41.68918731,606,Centerline_CoS,M,90.87,A,1100 N Fremont St,R,0,StreetAddress,1100  Fremont St,South Bend,46628,IN,2020/11/26 05:00:00+00,1100  Fremont St,South Bend,IN,No,2020
-86.25999469,41.65778158,607,Centerline_CoS,M,97.43,A,"W Indiana Ave & S Kendall St,",,,StreetInt,W Indiana Ave & Kendall St,South Bend,46613,IN,2020/11/27 05:00:00+00,W Indiana Ave & Kendall St,South Bend,IN,Yes,2020
-86.25013258,41.66515724,608,Centerline_CoS,M,100,A,"E Sample St & S Michigan St,",,,StreetInt,E Sample St & S Michigan St,South Bend,46601,IN,2020/12/04 05:00:00+00,E Sample St & S Michigan St,South Bend,IN,Yes,2020
-86.21780699,41.6563802,609,Address_CoSB,M,84.44,A,"1900 LINCOLN WAY E, SOUTH BEND, IN, 46613",,104770,PointAddress,1900 Lincoln Way W,South Bend,46628,IN,2020/12/18 05:00:00+00,1900 Lincoln Way W,South Bend,IN,No,2020
-86.22572212,41.68246989,610,,M,100,PP,"x=-86.225722, y=41.682470",,0,StreetAddress,500 N Twyckenham Dr,South Bend,46617,IN,2020/12/19 05:00:00+00,500 N Twyckenham Dr,South Bend,IN,No,2020
-86.25883093,41.65772928,611,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.25883093,41.65772928,612,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.25883093,41.65772928,613,Centerline_CoS,M,100,A,700 W Indiana Ave,L,0,StreetAddress,700 W Indiana Ave,South Bend,46613,IN,2020/12/27 05:00:00+00,700 W Indiana Ave,South Bend,IN,No,2020
-86.27889163,41.68682799,614,Centerline_CoS,M,90.87,A,2000 Lincoln Way,L,0,StreetAddress,2000 Lincoln Way W,South Bend,46628,IN,2020/12/29 05:00:00+00,2000 Lincoln Way W,South Bend,IN,Yes,2020
-86.29717569,41.67193896,615,Centerline_CoS,M,100,A,400 S Falcon St,L,0,StreetAddress,400 S Falcon St,South Bend,46619,IN,2020/12/30 05:00:00+00,400 S Falcon St,South Bend,IN,No,2020
-86.26745368,41.66855039,616,Centerline_CoS,M,97.43,A,"W Ford St & S Arnold St,",,,StreetInt, Ford St & S Arnold St,South Bend,46619,IN,2020/12/31 05:00:00+00, Ford St & S Arnold St,South Bend,IN,No,2020
-86.26745368,41.66855039,617,Centerline_CoS,M,97.43,A,"W Ford St & S Arnold St,",,,StreetInt, Ford St & S Arnold St,South Bend,46619,IN,2020/12/31 05:00:00+00, Ford St & S Arnold St,South Bend,IN,No,2020
-86.22425589,41.69094138,618,Centerline_CoS,M,90.87,A,1200 N White Oak Dr,R,0,StreetAddress,1200  White Oak Dr,South Bend,46617,IN,2021/01/01 05:00:00+00,1200  White Oak Dr,South Bend,IN,No,2021
-86.25662907,41.68164321,619,Centerline_CoS,M,100,A,500 W Marion St,L,0,StreetAddress,500 W Marion St,South Bend,46616,IN,2021/01/02 05:00:00+00,500 W Marion St,South Bend,IN,Yes,2021
-86.26779939,41.68350556,620,Centerline_SJC,M,100,M,"1200 LINCOLN WAY W, SOUTH BEND, 46628",L,0,StreetAddress,1200 Lincoln Way W,South Bend,46628,IN,2021/01/08 05:00:00+00,1200 Lincoln Way W,South Bend,IN,No,2021
-86.28260966,41.69376881,621,Centerline_CoS,M,100,A,2300 W Elwood Ave,L,0,StreetAddress,2300 W Elwood Ave,South Bend,46628,IN,2021/01/21 05:00:00+00,2300 W Elwood Ave,South Bend,IN,No,2021
-86.25041782,41.68319212,622,Centerline_CoS,M,100,A,600 N Michigan St,R,0,StreetAddress,600 N Michigan St,South Bend,46601,IN,2021/01/23 05:00:00+00,600 N Michigan St,South Bend,IN,No,2021
-86.27059663,41.67020961,623,Address_CoSB,M,91.83,A,"500 S WALNUT ST, IN, 46619",,120868,PointAddress,500 S Walnut St,South Bend,46619,IN,2021/02/06 05:00:00+00,500 S Walnut St,South Bend,IN,Yes,2021
-86.27106743,41.68692998,624,Centerline_CoS,M,100,A,900 N Lawndale Ave,R,0,StreetAddress,900 N Lawndale Ave,South Bend,46628,IN,2021/02/14 05:00:00+00,900 N Lawndale Ave,South Bend,IN,No,2021
-86.27766544,41.69084491,625,Centerline_CoS,M,89.04,A,1200 N Brookfield St,R,0,StreetAddress,1200 N Brookfield,South Bend,46628,IN,2021/02/20 05:00:00+00,1200 N Brookfield,South Bend,IN,Yes,2021
-86.26160311,41.69902088,626,Centerline_CoS,M,94.86,A,"W Roosevelt St & N Cushing St,",,,StreetInt,Roosevelt St & Cushing St,South Bend,46616,IN,2021/02/21 05:00:00+00,Roosevelt St & Cushing St,South Bend,IN,No,2021
-86.30337041,41.67184396,627,Centerline_CoS,M,100,A,4000 W Western Ave,L,0,StreetAddress,4000 W Western Ave,South Bend,46619,IN,2021/02/21 05:00:00+00,4000 W Western Ave,South Bend,IN,No,2021
-86.23090009,41.66582146,628,Centerline_CoS,M,100,A,1300 E Mishawaka Ave,R,0,StreetAddress,1300 E Mishawaka Ave,South Bend,46544,IN,2021/02/26 05:00:00+00,1300 E Mishawaka Ave,South Bend,IN,No,2021
-86.26982854,41.68782863,629,Centerline_CoS,M,90.87,A,1000 N Diamond Ave,R,0,StreetAddress,1000  Diamond Ave,South Bend,46628,IN,2021/02/28 05:00:00+00,1000  Diamond Ave,South Bend,IN,No,2021
-86.27515398,41.68928097,630,Centerline_CoS,M,100,A,1100 N Adams St,R,0,StreetAddress,1100 N Adams St,South Bend,46628,IN,2021/02/28 05:00:00+00,1100 N Adams St,South Bend,IN,No,2021
-86.27315455,41.67685669,631,Centerline_CoS,M,90.87,A,1500 W Liston St,L,0,StreetAddress,1500 Liston St,South Bend,46628,IN,2021/03/01 05:00:00+00,1500 Liston St,South Bend,IN,Yes,2021
-86.23515593,41.67518283,1378,,M,100,A,"E JEFFERSON BLVD & S EDDY ST, SOUTH BEND, IN, 46617",,,StreetInt,E Jefferson Blvd & S Eddy St,South Bend,46617,IN,2021/03/16 05:00:00+00,E Jefferson Blvd & S Eddy St,South Bend,IN,No,2021
-86.23515593,41.67518283,1379,,M,100,A,"E JEFFERSON BLVD & S EDDY ST, SOUTH BEND, IN, 46617",,,StreetInt,E Jefferson Blvd & S Eddy St,South Bend,46617,IN,2021/03/16 05:00:00+00,E Jefferson Blvd & S Eddy St,South Bend,IN,Yes,2021
-86.28143386,41.69939262,1380,,M,100,A,"1800 HUEY ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1800 Huey St,South Bend,46628,IN,2021/03/25 05:00:00+00,1800 Huey St,South Bend,IN,No,2021
-86.26826752,41.67317956,1381,,M,92.43,A,"1200 NAPIER ST, SOUTH BEND, IN, 46601",L,,StreetAddress,1200 W Napier St,South Bend,46601,IN,2021/03/14 05:00:00+00,1200 W Napier St,South Bend,IN,No,2021
-86.26215198,41.65628917,1382,,M,100,A,"1700 CATALPA AVE, SOUTH BEND, IN, 46613",L,,StreetAddress,1700 Catalpa Ave,South Bend,46613,IN,2021/03/26 05:00:00+00,1700 Catalpa Ave,South Bend,IN,No,2021
-86.26754504,41.66670982,1383,,M,100,A,"1200 DUNHAM ST, SOUTH BEND, IN, 46619",L,,StreetAddress,1200 Dunham St,South Bend,46619,IN,2021/04/01 05:00:00+00,1200 Dunham St,South Bend,IN,Yes,2021
-86.26754504,41.66670982,1384,,M,100,A,"1200 DUNHAM ST, SOUTH BEND, IN, 46619",L,,StreetAddress,1200 Dunham St,South Bend,46619,IN,2021/04/01 05:00:00+00,1200 Dunham St,South Bend,IN,No,2021
-86.26376638,41.68393485,1385,,M,79,M,"1001 LINDSEY AVE, SOUTH BEND, IN, 46616",R,,StreetAddress,1000 Lindsey Ave,South Bend,46616,IN,2021/03/20 05:00:00+00,1000 Lindsey Ave,South Bend,IN,No,2021
-86.29738619,41.68849674,1386,,M,90.92,A,"3400 CURTISS DR, SOUTH BEND, IN, 46628",L,,StreetAddress,3400 W Curtiss Cir,South Bend,46628,IN,2021/04/04 05:00:00+00,3400 W Curtiss Cir,South Bend,IN,No,2021
-86.28260466,41.68791588,1387,,M,100,A,"2300 LINCOLN WAY W, SOUTH BEND, IN, 46628",L,,StreetAddress,2300 Lincoln Way W St,South Bend,46628,IN,2021/04/04 05:00:00+00,2300 Lincoln Way W St,South Bend,IN,No,2021
-86.28053389,41.68158591,1388,,M,100,A,"2100 BERTRAND ST, SOUTH BEND, IN, 46628",L,,StreetAddress,2100 Bertrand St,South Bend,46628,IN,2021/04/06 05:00:00+00,2100 Bertrand St,South Bend,IN,No,2021
-86.23652789,41.68436996,1389,,M,100,A,"700 N FRANCES ST, SOUTH BEND, IN, 46617",R,,StreetAddress,700 N Frances St,South Bend,46617,IN,2021/04/06 05:00:00+00,700 N Frances St,South Bend,IN,No,2021
-86.23652789,41.68436996,1390,,M,100,A,"700 N FRANCES ST, SOUTH BEND, IN, 46617",R,,StreetAddress,700 N Frances St,South Bend,46617,IN,2021/04/06 05:00:00+00,700 N Frances St,South Bend,IN,No,2021
-86.24440303,41.6590141,1391,,M,100,A,"1500 FELLOWS ST, SOUTH BEND, IN, 46613",L,,StreetAddress,1500 Fellows St,South Bend,46613,IN,2021/04/12 05:00:00+00,1500 Fellows St,South Bend,IN,Yes,2021
-86.24440303,41.6590141,1392,,M,100,A,"1500 FELLOWS ST, SOUTH BEND, IN, 46613",L,,StreetAddress,1500 Fellows St,South Bend,46613,IN,2021/04/12 05:00:00+00,1500 Fellows St,South Bend,IN,No,2021
-86.29590329,41.66829415,1393,,M,100,PP,"x=156165.891473, y=2339126.356589",,,,700 S Lake St,South Bend,46619,IN,2021/03/28 05:00:00+00,700 S Lake St,South Bend,IN,No,2021
-86.30081335,41.66918857,1394,,M,100,A,"600 S ILLINOIS ST, SOUTH BEND, IN, 46619",L,,StreetAddress,600 S Illinois St,South Bend,46619,IN,2021/04/27 05:00:00+00,600 S Illinois St,South Bend,IN,Yes,2021
-86.30081335,41.66918857,1395,,M,100,A,"600 S ILLINOIS ST, SOUTH BEND, IN, 46619",L,,StreetAddress,600 S Illinois St,South Bend,46619,IN,2021/04/27 05:00:00+00,600 S Illinois St,South Bend,IN,No,2021
-86.27269198,41.65348131,1396,,M,100,PP,"x=162469.718992, y=2333683.381783",,,,1900 Prairie Av,South Bend,46613,IN,2021/03/15 05:00:00+00,1900 Prairie Av,South Bend,IN,No,2021
-86.27897382,41.69385165,1397,,M,96.42,A,"JOHNSON ST & ELWOOD AVE, SOUTH BEND, IN, 46628",,,StreetInt,N Johnson St & Elwood Ave,South Bend,46628,IN,2021/05/01 05:00:00+00,N Johnson St & Elwood Ave,South Bend,IN,No,2021
-86.27897382,41.69385165,1398,,M,96.42,A,"JOHNSON ST & ELWOOD AVE, SOUTH BEND, IN, 46628",,,StreetInt,N Johnson St & Elwood Ave,South Bend,46628,IN,2021/05/01 05:00:00+00,N Johnson St & Elwood Ave,South Bend,IN,No,2021
-86.27349395,41.67937831,1399,,M,92.43,A,"1500 LINDEN AVE, SOUTH BEND, IN, 46628",L,,StreetAddress,1500 W Linden Ave,South Bend,46628,IN,2021/05/05 05:00:00+00,1500 W Linden Ave,South Bend,IN,No,2021
-86.28248241,41.68546269,1400,,M,79,M,"801 N ELMER ST, SOUTH BEND, IN, 46628",L,,StreetAddress,800 N Elmer St,South Bend,46628,IN,2021/05/05 05:00:00+00,800 N Elmer St,South Bend,IN,No,2021
-86.28109835,41.68542088,1401,,M,100,PP,"x=160255.388014, y=2345337.852454",,,,800 Huey St,South Bend,46628,IN,2021/05/10 05:00:00+00,800 Huey St,South Bend,IN,No,2021
-86.28260466,41.68791588,1402,,M,92.43,A,"2300 LINCOLN WAY W, SOUTH BEND, IN, 46628",L,,StreetAddress,2300 W Lincoln Way,South Bend,46628,IN,2021/04/03 05:00:00+00,2300 W Lincoln Way,South Bend,IN,No,2021
-86.23299595,41.68598978,1403,,M,100,A,"1200 CAMPEAU ST, SOUTH BEND, IN, 46617",R,,StreetAddress,1200 Campeau St,South Bend,46617,IN,2021/05/19 05:00:00+00,1200 Campeau St,South Bend,IN,No,2021
-86.23299595,41.68598978,1404,,M,100,A,"1200 CAMPEAU ST, SOUTH BEND, IN, 46617",R,,StreetAddress,1200 Campeau St,South Bend,46617,IN,2021/05/19 05:00:00+00,1200 Campeau St,South Bend,IN,No,2021
-86.28109755,41.68542493,1405,,M,100,PP,"x=160255.617978, y=2345339.325843",,,,800 Huey St,South Bend,46628,IN,2021/05/10 05:00:00+00,800 Huey St,South Bend,IN,No,2021
-86.28104276,41.67932866,1406,,M,100,PP,"x=160254.741573, y=2343117.842697",,,,300 N Huey St,South Bend,46628,IN,2021/04/12 05:00:00+00,300 N Huey St,South Bend,IN,No,2021
-86.23651996,41.68355002,1407,,M,90.92,A,"600 N FRANCES ST, SOUTH BEND, IN, 46617",R,,StreetAddress,600 N Frances,South Bend,46617,IN,2021/05/26 05:00:00+00,600 N Frances,South Bend,IN,No,2021
-86.28271328,41.69379527,1408,,M,92.43,A,"2300 ELWOOD AVE, SOUTH BEND, IN, 46628",L,,StreetAddress,2300 W Elwood Ave,South Bend,46628,IN,2021/05/21 05:00:00+00,2300 W Elwood Ave,South Bend,IN,No,2021
-86.28009383,41.69278331,1409,,M,98.32,A,"1300 OBRIEN ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1300 O Brien St,South Bend,46628,IN,2021/06/02 05:00:00+00,1300 O Brien St,South Bend,IN,No,2021
-86.23720433,41.65708253,1410,,M,90.92,A,"900 E DUBAIL AVE, SOUTH BEND, IN, 46613",R,,StreetAddress,900 E Dubail St,South Bend,46613,IN,2021/05/28 05:00:00+00,900 E Dubail St,South Bend,IN,No,2021
-86.27090161,41.66493203,1411,,M,100,A,"W SAMPLE ST & S WALNUT ST, SOUTH BEND, IN, 46619",,,StreetInt,W Sample St & S Walnut St,South Bend,46619,IN,2021/06/03 05:00:00+00,W Sample St & S Walnut St,South Bend,IN,No,2021
-86.19911023,41.67293494,1412,,M,100,PP,"x=182622.055088, y=2340639.136725",,,,3500 E Jefferson Blvd,South Bend,46615,IN,2021/05/13 05:00:00+00,3500 E Jefferson Blvd,South Bend,IN,No,2021
-86.27764493,41.68761087,1413,,M,100,A,"1000 N BROOKFIELD ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1000 N Brookfield St,South Bend,46628,IN,2021/06/10 05:00:00+00,1000 N Brookfield St,South Bend,IN,Yes,2021
-86.26134825,41.68713798,1414,,M,90.92,A,"900 PORTAGE AVE, SOUTH BEND, IN, 46616",R,,StreetAddress,900 Portage,South Bend,46616,IN,2021/06/08 05:00:00+00,900 Portage,South Bend,IN,No,2021
-86.28572267,41.66832216,1415,,M,79,M,"701 S MEADE ST, SOUTH BEND, IN, 46619",R,,StreetAddress,700 S Meade St,South Bend,46619,IN,2021/05/22 05:00:00+00,700 S Meade St,South Bend,IN,No,2021
-86.24770915,41.64884122,1416,,M,100,A,"200 E VICTORIA ST, SOUTH BEND, IN, 46614",R,,StreetAddress,200 E Victoria St,South Bend,46614,IN,2021/06/14 05:00:00+00,200 E Victoria St,South Bend,IN,No,2021
-86.24770915,41.64884122,1417,,M,100,A,"200 E VICTORIA ST, SOUTH BEND, IN, 46614",R,,StreetAddress,200 E Victoria St,South Bend,46614,IN,2021/06/14 05:00:00+00,200 E Victoria St,South Bend,IN,No,2021
-86.26865661,41.6894398,1418,,M,100,A,"1100 N CLEVELAND AVE, SOUTH BEND, IN, 46628",R,,StreetAddress,1100 N Cleveland Ave,South Bend,46628,IN,2021/06/14 05:00:00+00,1100 N Cleveland Ave,South Bend,IN,No,2021
-86.14668612,41.66498892,1419,,M,95.92,A,"1900 LINDEN AVE, MISHAWAKA, IN, 46544",L,,StreetAddress,1900 Linden Ave,South Bend,46544,IN,2021/06/14 05:00:00+00,1900 Linden Ave,South Bend,IN,No,2021
-86.25013057,41.67095617,1420,,M,100,A,"100 E MONROE ST, SOUTH BEND, IN, 46601",R,,StreetAddress,100 E Monroe St,South Bend,46601,IN,2021/06/22 05:00:00+00,100 E Monroe St,South Bend,IN,No,2021
-86.28271328,41.69379527,1421,,M,92.43,A,"2300 ELWOOD AVE, SOUTH BEND, IN, 46628",L,,StreetAddress,2300 W Elwood Ave,South Bend,46628,IN,2021/06/20 05:00:00+00,2300 W Elwood Ave,South Bend,IN,Yes,2021
-86.27880709,41.68760314,1422,,M,92.43,A,"1000 JOHNSON ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1000 N Johnson St,South Bend,46628,IN,2021/07/04 05:00:00+00,1000 N Johnson St,South Bend,IN,No,2021
-86.28608864,41.69249305,1423,,M,100,A,"1300 N MEADE ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1300 N Meade St,South Bend,46628,IN,2021/07/08 05:00:00+00,1300 N Meade St,South Bend,IN,No,2021
-86.26870075,41.69098681,1424,,M,100,A,"1200 N CLEVELAND AVE, SOUTH BEND, IN, 46628",R,,StreetAddress,1200 N Cleveland Ave,South Bend,46628,IN,2021/07/19 05:00:00+00,1200 N Cleveland Ave,South Bend,IN,No,2021
-86.26870075,41.69098681,1425,,M,100,A,"1200 N CLEVELAND AVE, SOUTH BEND, IN, 46628",R,,StreetAddress,1200 N Cleveland Ave,South Bend,46628,IN,2021/07/19 05:00:00+00,1200 N Cleveland Ave,South Bend,IN,No,2021
-86.28490441,41.69573085,1426,,M,100,A,"1600 FREMONT ST, SOUTH BEND, IN, 46628",R,,StreetAddress,1600 Fremont St,South Bend,46628,IN,2021/07/21 05:00:00+00,1600 Fremont St,South Bend,IN,No,2021
-86.27082746,41.654002,1427,,M,100,PP,"x=162980.587896, y=2333869.533437",,,,1900 S Walnut St,South Bend,46613,IN,2021/06/05 05:00:00+00,1900 S Walnut St,South Bend,IN,No,2021
-86.31307623,41.6814466,1428,,M,79,M,"4701 JAMESTOWN CT, SOUTH BEND, IN, 46619",R,,StreetAddress,4700 Jamestown Ct,South Bend,46619,IN,2021/07/22 05:00:00+00,4700 Jamestown Ct,South Bend,IN,No,2021
-86.26990655,41.68941426,1429,,M,100,A,"1100 DIAMOND AVE, SOUTH BEND, IN, 46628",R,,StreetAddress,1100 Diamond Ave,South Bend,46628,IN,2021/07/24 05:00:00+00,1100 Diamond Ave,South Bend,IN,No,2021
-86.20453217,41.69307741,1430,,M,100,PP,"x=181186.606513, y=2347987.895008",,,,1200 Woodfield Ave,South Bend,46615,IN,2021/07/23 05:00:00+00,1200 Woodfield Ave,South Bend,IN,Yes,2021
-86.27764078,41.68453322,1431,,M,79,M,"701 N BROOKFIELD ST, SOUTH BEND, IN, 46628",L,,StreetAddress,700 N Brookfield St,South Bend,46628,IN,2021/07/25 05:00:00+00,700 N Brookfield St,South Bend,IN,Yes,2021
-86.23547273,41.69124755,1432,,M,100,PP,"x=172731.896713, y=2347375.410816",,,,1200 N Eddy St,South Bend,46617,IN,2021/07/25 05:00:00+00,1200 N Eddy St,South Bend,IN,No,2021
-86.26372065,41.68232522,1433,,M,92.43,A,"1000 LINCOLN WAY W, SOUTH BEND, IN, 46616",L,,StreetAddress,1000 W Lincoln Way W,South Bend,46616,IN,2021/07/07 05:00:00+00,1000 W Lincoln Way W,South Bend,IN,No,2021
-86.21558512,41.63416809,1434,,M,79,M,"4001 S IRONWOOD RD, SOUTH BEND, IN, 46614",R,,StreetAddress,4000 S Ironwood Rd,South Bend,46614,IN,2021/06/11 05:00:00+00,4000 S Ironwood Rd,South Bend,IN,No,2021
